,incident_date,tz,address,prefecture,incident,animal,title_detail,url,lon,lat
137,2024-05-27,未明,東京都中野区丸山２丁目,東京都,痴漢,False,（東京）中野区丸山２丁目で痴漢　５月２７日未明,http://this.kiji.is/1167574893118210461?c=134733695793120758,139.6517333984375,35.72487258911133
138,2024-05-25,午後,東京都八王子市打越町,東京都,声かけ,False,（東京）八王子市打越町で声かけ　５月２５日午後,http://this.kiji.is/1167572961600422582?c=134733695793120758,139.35174560546875,35.64054870605469
139,2024-05-27,未明,東京都福生市志茂,東京都,下半身露出,False,（東京）福生市志茂で下半身露出　５月２７日未明,http://this.kiji.is/1167571782675497138?c=134733695793120758,139.3301544189453,35.73667526245117
140,2024-06-10,午後,東京都中央区晴海１丁目,東京都,投石,False,（東京）中央区晴海１丁目で投石類似行為　６月１０日午後,http://this.kiji.is/1172850722335785280?c=134733695793120758,139.78616333007812,35.659523010253906
141,2024-06-10,午後,東京都杉並区阿佐谷北２丁目,東京都,つきまとい,False,（東京）杉並区阿佐谷北２丁目でつきまとい　６月１０日午後,http://this.kiji.is/1172844765419668241?c=134733695793120758,139.63319396972656,35.70648956298828
142,2024-06-09,夕方,東京都多摩市連光寺２丁目付近,東京都,つきまとい,False,（東京）多摩市連光寺２丁目付近でつきまとい　６月９日夕方,http://this.kiji.is/1172843627025908624?c=134733695793120758,139.45407104492188,35.64153289794922
143,2024-06-06,夕方,東京都練馬区桜台５丁目,東京都,痴漢,False,（東京）練馬区桜台５丁目で痴漢　６月６日夕方,http://this.kiji.is/1172842795557421515?c=134733695793120758,139.65841674804688,35.74333953857422
144,2024-05-15,,東京都文京区本郷２丁目付近,東京都,つきまとい,False,（東京）文京区本郷２丁目付近でつきまとい　５月１５日［解決］,http://this.kiji.is/1167472897977712851?c=134733695793120758,139.759765625,35.70450210571289
145,2024-06-05,午後,東京都練馬区南大泉１丁目,東京都,暴行,False,（東京）練馬区南大泉１丁目で暴行　６月５日午後,http://this.kiji.is/1172794978966388896?c=134733695793120758,139.5757598876953,35.739288330078125
146,2024-05-26,夕方,東京都新宿区市谷台町,東京都,つきまとい,False,（東京）新宿区市谷台町でつきまとい　５月２６日夕方,http://this.kiji.is/1167417067127948088?c=134733695793120758,139.7183380126953,35.69359588623047
147,2024-05-26,昼過ぎ,東京都府中市晴見町２丁目,東京都,下半身露出,False,（東京）府中市晴見町２丁目で下半身露出　５月２６日昼過ぎ,http://this.kiji.is/1167364126750950088?c=134733695793120758,139.47354125976562,35.67993927001953
148,2024-04-23,夕方,東京都稲城市大丸,東京都,下半身露出,False,（東京）稲城市大丸で下半身露出　４月２３日夕方,http://this.kiji.is/1155461001944547778?c=134733695793120758,139.4777374267578,35.64458465576172
149,2024-04-23,午後,東京都世田谷区若林２丁目,東京都,声かけ,False,（東京）世田谷区若林２丁目で声かけ　４月２３日午後,http://this.kiji.is/1155455143473971280?c=134733695793120758,139.66265869140625,35.6484260559082
150,2024-04-23,午後,東京都世田谷区弦巻４丁目,東京都,下半身露出,False,（東京）世田谷区弦巻４丁目で下半身露出　４月２３日午後,http://this.kiji.is/1155452619089904296?c=134733695793120758,139.6423797607422,35.63666534423828
151,2024-04-23,午後,東京都八王子市片倉町,東京都,声かけ,False,（東京）八王子市片倉町で声かけ　４月２３日午後,http://this.kiji.is/1155449564510421372?c=134733695793120758,139.34115600585938,35.634193420410156
152,2024-04-23,午後,東京都葛飾区立石２丁目,東京都,盗撮,False,（東京）葛飾区立石２丁目で盗撮　４月２３日午後,http://this.kiji.is/1155449016160027480?c=134733695793120758,139.84033203125,35.73866653442383
153,2024-04-17,未明,東京都町田市金森東３丁目,東京都,下半身露出,False,（東京）町田市金森東３丁目で下半身露出　４月１７日未明,http://this.kiji.is/1155448078566719557?c=134733695793120758,139.46534729003906,35.5312614440918
154,2024-04-15,午後,東京都町田市野津田町,東京都,声かけ,False,（東京）町田市野津田町で声かけ　４月１５日午後,http://this.kiji.is/1155416441670549984?c=134733695793120758,139.44532775878906,35.58510971069336
155,2024-06-09,夕方,東京都大田区大森西６丁目付近,東京都,不審な行動,False,（東京）大田区大森西６丁目付近で不審な行動　６月９日夕方,http://this.kiji.is/1172727266515976408?c=134733695793120758,139.72674560546875,35.56867980957031
156,2024-06-09,深夜,東京都西東京市田無町７丁目,東京都,風呂場盗撮,False,（東京）西東京市田無町７丁目で風呂場盗撮　６月９日深夜,http://this.kiji.is/1172716222126195063?c=134733695793120758,139.532958984375,35.731964111328125
157,2024-05-26,未明,東京都あきる野市伊奈,東京都,つきまとい,False,（東京）あきる野市伊奈でつきまとい　５月２６日未明,http://this.kiji.is/1167246854586204778?c=134733695793120758,139.2509307861328,35.73049545288086
158,2024-06-09,夜,東京都中野区中野４丁目,東京都,盗撮,False,（東京）中野区中野４丁目で盗撮　６月９日夜,http://this.kiji.is/1172678307108274396?c=134733695793120758,139.6617431640625,35.70774459838867
159,2024-06-09,夜,東京都中野区弥生町６丁目,東京都,声かけ,False,（東京）中野区弥生町６丁目で声かけ　６月９日夜,http://this.kiji.is/1172552490766926358?c=134733695793120758,139.6611785888672,35.686195373535156
160,2024-06-09,昼前,東京都八王子市上柚木２丁目,東京都,トイレ盗撮,False,（東京）八王子市上柚木２丁目でトイレ盗撮の疑い　６月９日昼前,http://this.kiji.is/1172550619110900113?c=134733695793120758,139.37008666992188,35.61954116821289
161,2024-06-09,夕方,東京都江戸川区清新町１丁目,東京都,つきまとい,False,（東京）江戸川区清新町１丁目でつきまとい　６月９日夕方,http://this.kiji.is/1172511598466335398?c=134733695793120758,139.85142517089844,35.66135787963867
