incident_date,tz,address,prefecture,incident,animal,title_detail,url
2024-05-14,夕方,東京都小平市学園西町２丁目,東京都,痴漢,False,（東京）小平市学園西町２丁目で痴漢　５月１４日夕方,http://this.kiji.is/1163107093505441895?c=134733695793120758
2024-05-14,午後,東京都足立区梅田７丁目,東京都,暴行,False,（東京）足立区梅田７丁目で暴行　５月１４日午後,http://this.kiji.is/1163104653970932192?c=134733695793120758
2024-04-05,夜,東京都千代田区有楽町１丁目付近,東京都,声かけ,False,（東京）千代田区有楽町１丁目付近で声かけ　４月５日夜,http://this.kiji.is/1149270662831506421?c=134733695793120758
2024-05-14,午後,東京都練馬区石神井台１丁目,東京都,声かけ,False,（東京）練馬区石神井台１丁目で声かけ　５月１４日午後,http://this.kiji.is/1163069939841680277?c=134733695793120758
2024-04-06,朝,東京都板橋区三園１丁目,東京都,痴漢,False,（東京）板橋区三園１丁目で痴漢　４月６日朝,http://this.kiji.is/1149164138024042596?c=134733695793120758
2024-04-05,夜,東京都国分寺市東恋ケ窪２丁目,東京都,痴漢,False,（東京）国分寺市東恋ケ窪２丁目で痴漢　４月５日夜,http://this.kiji.is/1149163479328997557?c=134733695793120758
2024-04-05,夜,東京都大田区下丸子２丁目,東京都,下半身露出,False,（東京）大田区下丸子２丁目で下半身露出　４月５日夜,http://this.kiji.is/1149161977298682496?c=134733695793120758
2024-05-14,昼過ぎ,東京都大田区仲六郷２丁目,東京都,切りつけ,False,（東京）大田区仲六郷２丁目で切りつけ　５月１４日昼過ぎ［解決］,http://this.kiji.is/1163011329480491989?c=134733695793120758
2024-05-14,午前,東京都中央区東日本橋２丁目,東京都,痴漢,False,（東京）中央区東日本橋２丁目で痴漢　５月１４日午前,http://this.kiji.is/1162986297910591990?c=134733695793120758
2024-05-13,朝,東京都西東京市南町２丁目,東京都,盗撮,False,（東京）西東京市南町２丁目で盗撮　５月１３日朝,http://this.kiji.is/1162921315992208324?c=134733695793120758
2024-05-13,午後,東京都板橋区徳丸２丁目,東京都,つきまとい,False,（東京）板橋区徳丸２丁目でつきまとい　５月１３日午後,http://this.kiji.is/1162890621828612132?c=134733695793120758
2024-04-04,深夜,東京都中野区上鷺宮５丁目,東京都,下半身露出,False,（東京）中野区上鷺宮５丁目で下半身露出　４月４日深夜,http://this.kiji.is/1148776908880642058?c=134733695793120758
2024-04-04,深夜,東京都中野区鷺宮６丁目,東京都,下半身露出,False,（東京）中野区鷺宮６丁目で下半身露出　４月４日深夜,http://this.kiji.is/1148776211921240451?c=134733695793120758
2024-04-04,深夜,東京都北区浮間１丁目,東京都,強盗,False,（東京）北区浮間１丁目で強盗　４月４日深夜［解決］,http://this.kiji.is/1148758094721384926?c=134733695793120758
2024-05-13,夜,東京都青梅市東青梅２丁目,東京都,つきまとい,False,（東京）青梅市東青梅２丁目でつきまとい　５月１３日夜,http://this.kiji.is/1162872177338089869?c=134733695793120758
2024-04-05,未明,東京都大田区矢口２丁目,東京都,下半身露出,False,（東京）大田区矢口２丁目で下半身露出　４月５日未明,http://this.kiji.is/1148732930212070372?c=134733695793120758
2024-04-04,夕方,東京都西東京市向台町３丁目,東京都,声かけ,False,（東京）西東京市向台町３丁目で声かけ　４月４日夕方,http://this.kiji.is/1148589596326199645?c=134733695793120758
2024-05-13,夜,東京都八王子市めじろ台１丁目,東京都,盗撮,False,（東京）八王子市めじろ台１丁目で盗撮　５月１３日夜,http://this.kiji.is/1162749588562494124?c=134733695793120758
2024-04-03,夜,東京都江東区豊洲４丁目,東京都,不審な言動,False,（東京）江東区豊洲４丁目で不審な言動　４月３日夜,http://this.kiji.is/1148520893492937435?c=134733695793120758
2024-05-13,夕方,東京都江戸川区西一之江４丁目,東京都,下半身露出,False,（東京）江戸川区西一之江４丁目で下半身露出　５月１３日夕方,http://this.kiji.is/1162744265737371932?c=134733695793120758
2024-05-13,午後,東京都世田谷区若林５丁目,東京都,痴漢,False,（東京）世田谷区若林５丁目で痴漢　５月１３日午後,http://this.kiji.is/1162741119322784148?c=134733695793120758
2024-05-13,夕方,東京都墨田区業平５丁目,東京都,声かけ,False,（東京）墨田区業平５丁目で声かけ　５月１３日夕方,http://this.kiji.is/1162739326138041285?c=134733695793120758
2024-04-03,朝,東京都稲城市東長沼,東京都,声かけ,False,（東京）稲城市東長沼で声かけ類似行為　４月３日朝,http://this.kiji.is/1148439099945255295?c=134733695793120758
2024-05-13,夕方,東京都台東区根岸４丁目,東京都,つきまとい,False,（東京）台東区根岸４丁目でつきまとい　５月１３日夕方,http://this.kiji.is/1162728791730225295?c=134733695793120758
2024-05-09,午後,東京都西東京市芝久保町３丁目,東京都,盗撮,False,（東京）西東京市芝久保町３丁目で盗撮　５月９日午後,http://this.kiji.is/1162697480215184216?c=134733695793120758
2024-05-10,夕方,東京都府中市緑町３丁目,東京都,暴言,False,（東京）府中市緑町３丁目で暴言　５月１０日夕方,http://this.kiji.is/1162662668593808138?c=134733695793120758
2024-04-03,深夜,東京都あきる野市二宮,東京都,声かけ,False,（東京）あきる野市二宮で声かけ　４月３日深夜,http://this.kiji.is/1148388333967687815?c=134733695793120758
2024-04-04,未明,東京都府中市住吉町３丁目,東京都,つきまとい,False,（東京）府中市住吉町３丁目でつきまとい　４月４日未明,http://this.kiji.is/1148344749318193968?c=134733695793120758
2024-04-03,深夜,東京都中央区新川２丁目,東京都,下半身露出,False,（東京）中央区新川２丁目で下半身露出　４月３日深夜,http://this.kiji.is/1148344288208355944?c=134733695793120758
2024-04-03,夜,東京都豊島区長崎６丁目,東京都,つきまとい,False,（東京）豊島区長崎６丁目でつきまとい　４月３日夜,http://this.kiji.is/1148229054979670656?c=134733695793120758
2024-04-03,夕方,東京都日野市万願寺３丁目,東京都,つきまとい,False,（東京）日野市万願寺３丁目でつきまとい　４月３日夕方,http://this.kiji.is/1148204578565357789?c=134733695793120758
2024-04-02,夜,東京都日野市旭が丘１丁目,東京都,痴漢,False,（東京）日野市旭が丘１丁目で痴漢　４月２日夜,http://this.kiji.is/1148164098209497369?c=134733695793120758
2024-05-11,朝,東京都港区西麻布４丁目付近,東京都,声かけ,False,（東京）港区西麻布４丁目付近で声かけ類似行為　５月１１日朝,http://this.kiji.is/1162600611649848028?c=134733695793120758
2024-04-03,昼前,東京都江戸川区北篠崎２丁目,東京都,下半身露出,False,（東京）江戸川区北篠崎２丁目で下半身露出　４月３日昼前,http://this.kiji.is/1148116317361046394?c=134733695793120758
2024-05-12,夕方,東京都江戸川区南葛西４丁目,東京都,下半身露出,False,（東京）江戸川区南葛西４丁目で下半身露出　５月１２日夕方,http://this.kiji.is/1162548521197814369?c=134733695793120758
2024-04-02,午後,東京都日野市万願寺６丁目付近,東京都,声かけ,False,（東京）日野市万願寺６丁目付近で声かけ　４月２日午後,http://this.kiji.is/1148070148980392168?c=134733695793120758
2024-05-13,未明,東京都墨田区東向島４丁目,東京都,声かけ,False,（東京）墨田区東向島４丁目で声かけ　５月１３日未明,http://this.kiji.is/1162542576181461645?c=134733695793120758
2024-05-13,未明,東京都大田区西嶺町,東京都,下半身露出,False,（東京）大田区西嶺町で下半身露出　５月１３日未明,http://this.kiji.is/1162482709943059356?c=134733695793120758
2024-05-12,夕方,東京都小平市津田町３丁目,東京都,下半身露出,False,（東京）小平市津田町３丁目で下半身露出　５月１２日夕方,http://this.kiji.is/1162416209522115342?c=134733695793120758
2024-05-12,夕方,東京都武蔵野市境南町２丁目,東京都,つきまとい,False,（東京）武蔵野市境南町２丁目でつきまとい　５月１２日夕方,http://this.kiji.is/1162415201689190925?c=134733695793120758
2024-04-02,夕方,東京都調布市国領町４丁目,東京都,下半身露出,False,（東京）調布市国領町４丁目で下半身露出　４月２日夕方,http://this.kiji.is/1147867775046435734?c=134733695793120758
2024-05-12,午後,東京都小平市小川町１丁目,東京都,下半身露出,False,（東京）小平市小川町１丁目で下半身露出　５月１２日午後,http://this.kiji.is/1162300941103104591?c=134733695793120758
2024-04-02,昼,東京都武蔵野市境１丁目,東京都,声かけ,False,（東京）武蔵野市境１丁目で声かけ　４月２日昼,http://this.kiji.is/1147818891971511030?c=134733695793120758
2024-05-12,午前,東京都中央区勝どき４丁目,東京都,声かけ,False,（東京）中央区勝どき４丁目で声かけ　５月１２日午前,http://this.kiji.is/1162273488443228445?c=134733695793120758
2024-04-01,深夜,東京都目黒区平町２丁目,東京都,下半身露出,False,（東京）目黒区平町２丁目で下半身露出　４月１日深夜,http://this.kiji.is/1147727934662525445?c=134733695793120758
2024-05-11,夜,東京都目黒区自由が丘２丁目,東京都,声かけ,False,（東京）目黒区自由が丘２丁目で声かけ　５月１１日夜,http://this.kiji.is/1162247618312716802?c=134733695793120758
2024-04-01,夕方,東京都新宿区信濃町,東京都,声かけ,False,（東京）新宿区信濃町で声かけ　４月１日夕方,http://this.kiji.is/1147710921231089759?c=134733695793120758
2024-05-11,深夜,東京都中野区鷺宮３丁目,東京都,下半身露出,False,（東京）中野区鷺宮３丁目で下半身露出　５月１１日深夜,http://this.kiji.is/1162122064308011985?c=134733695793120758
2024-03-30,,東京都文京区本郷３丁目,東京都,強盗,False,（東京）文京区本郷３丁目で強盗未遂　３月３０日［解決］,http://this.kiji.is/1147628654937014629?c=134733695793120758
2024-04-01,夕方,東京都荒川区町屋６丁目,東京都,つきまとい,False,（東京）荒川区町屋６丁目でつきまとい　４月１日夕方,http://this.kiji.is/1147509384741814824?c=134733695793120758
2024-05-10,夜,東京都江戸川区船堀７丁目,東京都,風呂場のぞき,False,（東京）江戸川区船堀７丁目で風呂場のぞきの疑い　５月１０日夜,http://this.kiji.is/1161906634210591736?c=134733695793120758
2024-05-11,昼前,東京都福生市南田園３丁目,東京都,下半身露出,False,（東京）福生市南田園３丁目で下半身露出　５月１１日昼前,http://this.kiji.is/1161899161496961617?c=134733695793120758
2024-05-11,午前,東京都福生市南田園３丁目,東京都,下半身露出,False,（東京）福生市南田園３丁目で下半身露出　５月１１日午前,http://this.kiji.is/1161897729022296497?c=134733695793120758
2024-04-01,未明,東京都世田谷区南烏山１丁目,東京都,下半身露出,False,（東京）世田谷区南烏山１丁目で下半身露出　４月１日未明［解決］,http://this.kiji.is/1147415729785127562?c=134733695793120758
2024-04-01,未明,東京都世田谷区粕谷１丁目,東京都,下半身露出,False,（東京）世田谷区粕谷１丁目で下半身露出　４月１日未明［解決］,http://this.kiji.is/1147414505991832315?c=134733695793120758
2024-03-30,未明,東京都目黒区鷹番２丁目,東京都,痴漢,False,（東京）目黒区鷹番２丁目で痴漢　３月３０日未明,http://this.kiji.is/1147357628092334899?c=134733695793120758
2024-05-11,午前,東京都中央区日本橋箱崎町,東京都,下半身露出,False,（東京）中央区日本橋箱崎町で下半身露出　５月１１日午前,http://this.kiji.is/1161844614794068906?c=134733695793120758
2024-04-01,朝,東京都調布市国領町７丁目,東京都,下半身露出,False,（東京）調布市国領町７丁目で下半身露出　４月１日朝,http://this.kiji.is/1147345946493977105?c=134733695793120758
2024-05-10,夕方,東京都練馬区南大泉４丁目,東京都,痴漢,False,（東京）練馬区南大泉４丁目で痴漢　５月１０日夕方,http://this.kiji.is/1161827211370004760?c=134733695793120758
2024-04-01,未明,東京都新宿区歌舞伎町１丁目付近,東京都,強盗,False,（東京）新宿区歌舞伎町１丁目付近で強盗　４月１日未明,http://this.kiji.is/1147302350040465880?c=134733695793120758
2024-05-10,夕方,東京都あきる野市小和田,東京都,声かけ,False,（東京）あきる野市小和田で声かけ　５月１０日夕方,http://this.kiji.is/1161823693254034315?c=134733695793120758
2024-05-11,朝,東京都杉並区高井戸東３丁目,東京都,暴行,False,（東京）杉並区高井戸東３丁目で暴行未遂　５月１１日朝,http://this.kiji.is/1161809915706655322?c=134733695793120758
2024-05-10,昼過ぎ,東京都三鷹市下連雀９丁目,東京都,撮影,False,（東京）三鷹市下連雀９丁目で撮影　５月１０日昼過ぎ,http://this.kiji.is/1161792931804644141?c=134733695793120758
2024-05-11,早朝,東京都武蔵野市吉祥寺本町１丁目,東京都,痴漢,False,（東京）武蔵野市吉祥寺本町１丁目で痴漢　５月１１日早朝,http://this.kiji.is/1161790554521092861?c=134733695793120758
2024-05-10,夕方,東京都町田市小山ケ丘６丁目,東京都,声かけ,False,（東京）町田市小山ケ丘６丁目で声かけ　５月１０日夕方,http://this.kiji.is/1161779962080625487?c=134733695793120758
2024-05-09,夕方,東京都港区のバス内,東京都,下半身露出,False,（東京）港区のバス内で下半身露出　５月９日夕方,http://this.kiji.is/1161778409155281308?c=134733695793120758
2024-04-30,朝,東京都港区のバス内,東京都,下半身露出,False,（東京）港区のバス内で下半身露出　４月３０日朝,http://this.kiji.is/1161778171486962413?c=134733695793120758
2024-05-09,深夜,東京都江戸川区南葛西５丁目,東京都,痴漢,False,（東京）江戸川区南葛西５丁目で痴漢　５月９日深夜,http://this.kiji.is/1161777135602385664?c=134733695793120758
2024-05-11,未明,東京都大田区大森西４丁目,東京都,つきまとい,False,（東京）大田区大森西４丁目でつきまとい　５月１１日未明,http://this.kiji.is/1161776319380439161?c=134733695793120758
2024-05-10,午後,東京都日野市日野,東京都,声かけ,False,（東京）日野市日野で声かけ　５月１０日午後,http://this.kiji.is/1161662465419018789?c=134733695793120758
2024-05-10,午前,東京都港区赤坂５丁目,東京都,声かけ,False,（東京）港区赤坂５丁目で声かけ　５月１０日午前,http://this.kiji.is/1161648624020914797?c=134733695793120758
2024-05-09,午後,東京都八王子市千人町２丁目,東京都,盗撮,False,（東京）八王子市千人町２丁目で盗撮　５月９日午後,http://this.kiji.is/1161642294280733464?c=134733695793120758
2024-05-10,夜,東京都杉並区堀ノ内１丁目,東京都,下半身露出,False,（東京）杉並区堀ノ内１丁目で下半身露出　５月１０日夜,http://this.kiji.is/1161641360413246441?c=134733695793120758
2024-05-10,午後,東京都世田谷区駒沢１丁目,東京都,下半身露出,False,（東京）世田谷区駒沢１丁目で下半身露出　５月１０日午後,http://this.kiji.is/1161614266646266141?c=134733695793120758
2024-05-09,,東京都江戸川区,東京都,不審火,False,（東京）江戸川区で不審火　５月９日,http://this.kiji.is/1161607872510886624?c=134733695793120758
2024-05-08,,東京都江戸川区,東京都,不審火,False,（東京）江戸川区で不審火　５月８日,http://this.kiji.is/1161607747425714908?c=134733695793120758
2024-05-07,午後,東京都港区芝大門２丁目,東京都,声かけ,False,（東京）港区芝大門２丁目で声かけ　５月７日午後,http://this.kiji.is/1161600082860311188?c=134733695793120758
2024-05-10,午前,東京都福生市熊川,東京都,下半身露出,False,（東京）福生市熊川で下半身露出　５月１０日午前,http://this.kiji.is/1161529945945080119?c=134733695793120758
2024-05-09,夜,東京都台東区松が谷３丁目付近,東京都,ひったくり,False,（東京）台東区松が谷３丁目付近でひったくり　５月９日夜,http://this.kiji.is/1161507218525077881?c=134733695793120758
2024-04-28,,東京都町田市相原町,東京都,バイク盗,False,（東京）町田市相原町でバイク盗　４月２８日から５月４日,http://this.kiji.is/1161506186267443762?c=134733695793120758
2024-05-09,夕方,東京都新宿区西早稲田３丁目,東京都,暴言,False,（東京）新宿区西早稲田３丁目で暴言　５月９日夕方,http://this.kiji.is/1161469234206147037?c=134733695793120758
2024-05-10,未明,東京都足立区南花畑２丁目,東京都,下半身露出,False,（東京）足立区南花畑２丁目で下半身露出　５月１０日未明,http://this.kiji.is/1161465287735918989?c=134733695793120758
2024-05-08,夕方,東京都江戸川区西葛西６丁目付近,東京都,わいせつ物所持,False,（東京）江戸川区西葛西６丁目付近でわいせつ物所持　５月８日夕方,http://this.kiji.is/1161414233758056902?c=134733695793120758
2024-05-09,夕方,東京都千代田区九段南地区,東京都,不審な接近,False,（東京）千代田区九段南地区で不審な接近　５月９日夕方,http://this.kiji.is/1161410118566118048?c=134733695793120758
2024-05-09,深夜,東京都中央区日本橋中洲,東京都,声かけ,False,（東京）中央区日本橋中洲で声かけ　５月９日深夜,http://this.kiji.is/1161298073790710738?c=134733695793120758
2024-05-09,夕方,東京都府中市栄町１丁目,東京都,下半身露出,False,（東京）府中市栄町１丁目で下半身露出　５月９日夕方,http://this.kiji.is/1161261930540318794?c=134733695793120758
2024-05-09,午後,東京都板橋区高島平８丁目,東京都,下半身露出,False,（東京）板橋区高島平８丁目で下半身露出　５月９日午後,http://this.kiji.is/1161259333645975962?c=134733695793120758
2024-05-09,午後,東京都稲城市大丸,東京都,痴漢,False,（東京）稲城市大丸で痴漢　５月９日午後,http://this.kiji.is/1161258850689024104?c=134733695793120758
2024-05-08,夕方,東京都世田谷区太子堂１丁目,東京都,声かけ,False,（東京）世田谷区太子堂１丁目で声かけ　５月８日夕方,http://this.kiji.is/1161235256749605358?c=134733695793120758
2024-05-01,夜,東京都港区高輪３丁目付近,東京都,声かけ,False,（東京）港区高輪３丁目付近で声かけ　５月１日夜,http://this.kiji.is/1161229028859756662?c=134733695793120758
2024-05-09,朝,東京都豊島区長崎４丁目,東京都,下半身露出,False,（東京）豊島区長崎４丁目で下半身露出　５月９日朝,http://this.kiji.is/1161144825126256973?c=134733695793120758
2024-05-02,午後,東京都中野区新井３丁目,東京都,下半身露出,False,（東京）中野区新井３丁目で下半身露出　５月２日午後,http://this.kiji.is/1161119233813233822?c=134733695793120758
2024-05-08,夜,東京都江戸川区東葛西５丁目,東京都,つきまとい,False,（東京）江戸川区東葛西５丁目でつきまとい　５月８日夜,http://this.kiji.is/1161117915977450267?c=134733695793120758
2024-05-08,午後,東京都江戸川区東葛西９丁目,東京都,卑わいな声かけ,False,（東京）江戸川区東葛西９丁目で卑わいな声かけ類似行為　５月８日午後,http://this.kiji.is/1160935244425986491?c=134733695793120758
2024-05-08,夕方,東京都八王子市松が谷,東京都,下半身露出,False,（東京）八王子市松が谷で下半身露出　５月８日夕方,http://this.kiji.is/1160900627907642144?c=134733695793120758
2024-05-08,午後,東京都板橋区西北部,東京都,盗撮,False,（東京）板橋区西北部で盗撮の疑い　５月８日午後,http://this.kiji.is/1160899863055204775?c=134733695793120758
2024-05-08,夕方,東京都中野区東中野５丁目,東京都,盗撮,False,（東京）中野区東中野５丁目で盗撮　５月８日夕方,http://this.kiji.is/1160898798617903175?c=134733695793120758
2024-05-08,午前,東京都新宿区市谷台町,東京都,つきまとい,False,（東京）新宿区市谷台町でつきまとい　５月８日午前,http://this.kiji.is/1160893300217266954?c=134733695793120758
2024-05-08,午後,東京都千代田区外神田６丁目,東京都,声かけ,False,（東京）千代田区外神田６丁目で声かけ　５月８日午後,http://this.kiji.is/1160892061065068639?c=134733695793120758
2024-05-08,午後,東京都目黒区碑文谷１丁目,東京都,声かけ,False,（東京）目黒区碑文谷１丁目で声かけ　５月８日午後,http://this.kiji.is/1160882796762792505?c=134733695793120758
2024-05-08,昼過ぎ,東京都板橋区成増１丁目,東京都,声かけ,False,（東京）板橋区成増１丁目で声かけ　５月８日昼過ぎ,http://this.kiji.is/1160874012778365405?c=134733695793120758
2024-05-08,昼過ぎ,東京都墨田区墨田３丁目,東京都,声かけ,False,（東京）墨田区墨田３丁目で声かけ　５月８日昼過ぎ,http://this.kiji.is/1160867790549631219?c=134733695793120758
2024-05-03,夕方,東京都武蔵村山市緑が丘,東京都,盗撮,False,（東京）武蔵村山市緑が丘で盗撮　５月３日夕方,http://this.kiji.is/1160817018367918371?c=134733695793120758
2024-05-08,未明,東京都渋谷区恵比寿２丁目,東京都,下半身露出,False,（東京）渋谷区恵比寿２丁目で下半身露出　５月８日未明,http://this.kiji.is/1160721234513871027?c=134733695793120758
2024-05-08,未明,東京都調布市若葉町２丁目付近,東京都,発砲,False,（東京）調布市若葉町２丁目付近で発砲　５月８日未明［解決］,http://this.kiji.is/1160717862060540073?c=134733695793120758
2024-05-07,深夜,東京都八王子市千人町２丁目,東京都,下半身露出,False,（東京）八王子市千人町２丁目で下半身露出　５月７日深夜,http://this.kiji.is/1160626064049799653?c=134733695793120758
2024-05-07,夜,東京都あきる野市秋川１丁目,東京都,下半身露出,False,（東京）あきる野市秋川１丁目で下半身露出　５月７日夜,http://this.kiji.is/1160625226346201724?c=134733695793120758
2024-05-07,夕方,東京都板橋区常盤台４丁目,東京都,つきまとい,False,（東京）板橋区常盤台４丁目でつきまとい　５月７日夕方,http://this.kiji.is/1160577428202930797?c=134733695793120758
2024-05-07,夜,東京都清瀬市下宿１丁目,東京都,刃物所持,False,（東京）清瀬市下宿１丁目で刃物所持の疑い　５月７日夜［解決］,http://this.kiji.is/1160575380378698181?c=134733695793120758
2024-05-07,午後,東京都千代田区富士見２丁目,東京都,盗撮,False,（東京）千代田区富士見２丁目で盗撮の疑い　５月７日午後,http://this.kiji.is/1160487910572867642?c=134733695793120758
2024-05-07,朝,東京都江戸川区松江２丁目付近,東京都,暴行,False,（東京）江戸川区松江２丁目付近で暴行　５月７日朝,http://this.kiji.is/1160445168664871668?c=134733695793120758
2024-05-07,未明,東京都港区麻布十番３丁目,東京都,痴漢,False,（東京）港区麻布十番３丁目で痴漢　５月７日未明,http://this.kiji.is/1160369812878917954?c=134733695793120758
2024-05-07,未明,東京都荒川区南千住４丁目,東京都,痴漢,False,（東京）荒川区南千住４丁目で痴漢　５月７日未明,http://this.kiji.is/1160341965599424718?c=134733695793120758
2024-05-07,未明,東京都八王子市松が谷,東京都,下半身露出,False,（東京）八王子市松が谷で下半身露出　５月７日未明,http://this.kiji.is/1160340801240171499?c=134733695793120758
2024-05-06,深夜,東京都中野区野方５丁目,東京都,痴漢,False,（東京）中野区野方５丁目で痴漢　５月６日深夜,http://this.kiji.is/1160307117803684775?c=134733695793120758
2024-05-06,夜,東京都墨田区立花４丁目,東京都,盗撮,False,（東京）墨田区立花４丁目で盗撮の疑い　５月６日夜,http://this.kiji.is/1160306615006609828?c=134733695793120758
2024-05-06,昼前,東京都新宿区富久町,東京都,下半身露出,False,（東京）新宿区富久町で下半身露出　５月６日昼前,http://this.kiji.is/1160121660954739064?c=134733695793120758
2024-05-06,昼前,東京都葛飾区金町２丁目,東京都,下半身露出,False,（東京）葛飾区金町２丁目で下半身露出　５月６日昼前,http://this.kiji.is/1160119070701142375?c=134733695793120758
2024-05-05,深夜,東京都目黒区目黒１丁目,東京都,下半身露出,False,（東京）目黒区目黒１丁目で下半身露出　５月５日深夜,http://this.kiji.is/1160003410506433431?c=134733695793120758
2024-05-05,夕方,東京都武蔵野市吉祥寺南町１丁目,東京都,痴漢,False,（東京）武蔵野市吉祥寺南町１丁目で痴漢　５月５日夕方,http://this.kiji.is/1159802672811753605?c=134733695793120758
2024-05-05,未明,東京都大田区萩中３丁目,東京都,下半身露出,False,（東京）大田区萩中３丁目で下半身露出　５月５日未明,http://this.kiji.is/1159646242090025431?c=134733695793120758
2024-05-05,未明,東京都品川区大井４丁目,東京都,下半身露出,False,（東京）品川区大井４丁目で下半身露出　５月５日未明,http://this.kiji.is/1159624449252180663?c=134733695793120758
2024-05-04,夜,東京都世田谷区北烏山９丁目,東京都,下半身露出,False,（東京）世田谷区北烏山９丁目で下半身露出　５月４日夜,http://this.kiji.is/1159530101199028635?c=134733695793120758
2024-05-04,夕方,東京都葛飾区東四つ木４丁目,東京都,つきまとい,False,（東京）葛飾区東四つ木４丁目でつきまとい　５月４日夕方,http://this.kiji.is/1159496794468532650?c=134733695793120758
2024-05-04,夕方,東京都世田谷区南烏山５丁目,東京都,痴漢,False,（東京）世田谷区南烏山５丁目で痴漢　５月４日夕方,http://this.kiji.is/1159441335811244121?c=134733695793120758
2024-05-03,未明,東京都日の出町平井,東京都,つきまとい,False,（東京）日の出町平井でつきまとい　５月３日未明,http://this.kiji.is/1159302788534173770?c=134733695793120758
2024-04-07,,東京都東大和市立野２丁目,東京都,モノかけ,False,（東京）東大和市立野２丁目でモノかけ　４月７日［解決］,http://this.kiji.is/1159061253886853894?c=134733695793120758
2024-05-02,午後,東京都西東京市谷戸町２丁目,東京都,声かけ,False,（東京）西東京市谷戸町２丁目で声かけ　５月２日午後,http://this.kiji.is/1158928132722606701?c=134733695793120758
2024-05-02,夜,東京都八王子市別所２丁目,東京都,盗撮,False,（東京）八王子市別所２丁目で盗撮　５月２日夜,http://this.kiji.is/1158922878892769448?c=134733695793120758
2024-05-02,夜,東京都中央区日本橋浜町３丁目,東京都,強盗,False,（東京）中央区日本橋浜町３丁目で強盗　５月２日夜［解決］,http://this.kiji.is/1158922199724557171?c=134733695793120758
2024-05-02,午後,東京都港区南麻布３丁目,東京都,撮影,False,（東京）港区南麻布３丁目で撮影　５月２日午後,http://this.kiji.is/1158743269899305276?c=134733695793120758
2024-05-02,夕方,東京都文京区千駄木３丁目,東京都,声かけ,False,（東京）文京区千駄木３丁目で声かけ　５月２日夕方,http://this.kiji.is/1158715222714548758?c=134733695793120758
2024-05-02,午後,東京都板橋区志村１丁目,東京都,つきまとい,False,（東京）板橋区志村１丁目でつきまとい　５月２日午後,http://this.kiji.is/1158698665248883671?c=134733695793120758
2024-05-02,昼前,東京都立川市曙町２丁目,東京都,痴漢,False,（東京）立川市曙町２丁目で痴漢　５月２日昼前,http://this.kiji.is/1158679805298901009?c=134733695793120758
2024-05-02,午後,東京都羽村市緑ケ丘２丁目,東京都,下半身露出,False,（東京）羽村市緑ケ丘２丁目で下半身露出　５月２日午後,http://this.kiji.is/1158676444940944058?c=134733695793120758
2024-05-02,朝,東京都八王子市川口町,東京都,つきまとい,False,（東京）八王子市川口町でつきまとい　５月２日朝,http://this.kiji.is/1158672360854782319?c=134733695793120758
2024-05-02,昼過ぎ,東京都足立区中央本町３丁目,東京都,声かけ,False,（東京）足立区中央本町３丁目で声かけ　５月２日昼過ぎ,http://this.kiji.is/1158671847758726034?c=134733695793120758
2024-05-01,夜,東京都小平市小川町１丁目,東京都,下半身露出,False,（東京）小平市小川町１丁目で下半身露出　５月１日夜,http://this.kiji.is/1158658685328081522?c=134733695793120758
2024-05-02,午前,東京都杉並区高円寺南３丁目,東京都,声かけ,False,（東京）杉並区高円寺南３丁目で声かけ　５月２日午前,http://this.kiji.is/1158625303248061157?c=134733695793120758
2024-05-01,午後,東京都東久留米市下里７丁目,東京都,下半身露出,False,（東京）東久留米市下里７丁目で下半身露出　５月１日午後,http://this.kiji.is/1158588912939860432?c=134733695793120758
2024-04-25,夕方,東京都西東京市富士町６丁目,東京都,つきまとい,False,（東京）西東京市富士町６丁目でつきまとい　４月２５日夕方［解決］,http://this.kiji.is/1158403345980670557?c=134733695793120758
2024-05-01,夕方,東京都葛飾区青戸３丁目,東京都,つきまとい,False,（東京）葛飾区青戸３丁目でつきまとい　５月１日夕方,http://this.kiji.is/1158402121105736437?c=134733695793120758
2024-05-01,夕方,東京都稲城市押立,東京都,声かけ,False,（東京）稲城市押立で声かけ　５月１日夕方,http://this.kiji.is/1158362403168452703?c=134733695793120758
2024-05-01,夕方,東京都新宿区神楽河岸付近,東京都,痴漢,False,（東京）新宿区神楽河岸付近で痴漢　５月１日夕方,http://this.kiji.is/1158359566871446320?c=134733695793120758
2024-05-01,朝,東京都八王子市小門町,東京都,痴漢,False,（東京）八王子市小門町で痴漢　５月１日朝,http://this.kiji.is/1158324604257796449?c=134733695793120758
2024-05-01,朝,東京都港区麻布狸穴町,東京都,スカート内盗撮,False,（東京）港区麻布狸穴町でスカート内盗撮未遂　５月１日朝,http://this.kiji.is/1158322192709206707?c=134733695793120758
2024-05-01,未明,東京都武蔵野市,東京都,のぞき,False,（東京）武蔵野市でのぞき　５月１日未明,http://this.kiji.is/1158162178579316807?c=134733695793120758
